Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2016,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5632653
Nigeria,NGA,2015,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5505916
Nigeria,NGA,2014,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5376125
Nigeria,NGA,2013,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5241720
Nigeria,NGA,2012,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5101514
Nigeria,NGA,2011,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,4955617
Nigeria,NGA,2010,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,4830530
Nigeria,NGA,2009,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,4690101
Nigeria,NGA,2008,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,4541938
Nigeria,NGA,2007,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,4393129
Nigeria,NGA,2006,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,4249602
Nigeria,NGA,2005,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,4142307
Nigeria,NGA,2004,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,4026298
Nigeria,NGA,2003,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,3907317
Nigeria,NGA,2002,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,3790118
Nigeria,NGA,2001,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,3678858
Nigeria,NGA,2000,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,3608339
Nigeria,NGA,1999,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,3531574
Nigeria,NGA,1998,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,10771318
Nigeria,NGA,1997,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,10505118
Nigeria,NGA,1996,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,10241077
Nigeria,NGA,1995,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,10067715
Nigeria,NGA,1994,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,9915640
Nigeria,NGA,1993,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,9738364
Nigeria,NGA,1992,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,9544669
Nigeria,NGA,1991,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,9332576
Nigeria,NGA,1990,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,9173454
Nigeria,NGA,1989,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,9019030
Nigeria,NGA,1988,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,8816775
Nigeria,NGA,1987,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,8592444
Nigeria,NGA,1986,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,8352722
Nigeria,NGA,1985,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,8161702
Nigeria,NGA,1984,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,7976440
Nigeria,NGA,1983,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,7745325
Nigeria,NGA,1982,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,7489779
Nigeria,NGA,1981,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,7214956
Nigeria,NGA,1980,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,7008581
Nigeria,NGA,1979,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,6805782
Nigeria,NGA,1978,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,6542417
Nigeria,NGA,1977,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,6272957
Nigeria,NGA,1976,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,6017243
Nigeria,NGA,1975,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5835332
Nigeria,NGA,1974,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5683858
Nigeria,NGA,1973,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5533261
Nigeria,NGA,1972,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5382873
Nigeria,NGA,1971,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5227761
Nigeria,NGA,1970,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5120703
Nigeria,NGA,2019,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,3104935
Nigeria,NGA,2018,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,3031445
Nigeria,NGA,2017,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2954831
Nigeria,NGA,2016,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2877927
Nigeria,NGA,2015,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2812859
Nigeria,NGA,2014,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2746166
Nigeria,NGA,2013,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2677025
Nigeria,NGA,2012,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2604815
Nigeria,NGA,2011,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2529594
Nigeria,NGA,2010,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2465311
Nigeria,NGA,2009,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2392912
Nigeria,NGA,2008,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2316426
Nigeria,NGA,2007,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2239605
Nigeria,NGA,2006,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2165589
Nigeria,NGA,2005,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2110467
Nigeria,NGA,2004,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2050894
Nigeria,NGA,2003,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,1989821
Nigeria,NGA,2002,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,1929686
Nigeria,NGA,2001,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,1872635
Nigeria,NGA,2000,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,1836621
Nigeria,NGA,1999,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,1797315
Nigeria,NGA,1998,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,5483852
Nigeria,NGA,1997,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,5347500
Nigeria,NGA,1996,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,5212604
Nigeria,NGA,1995,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,5124265
Nigeria,NGA,1994,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,5047166
Nigeria,NGA,1993,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,4957718
Nigeria,NGA,1992,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,4859778
Nigeria,NGA,1991,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,4752028
Nigeria,NGA,1990,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,4671072
Nigeria,NGA,1989,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,4592338
Nigeria,NGA,1988,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,4488164
Nigeria,NGA,1987,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,4372796
Nigeria,NGA,1986,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,4250094
Nigeria,NGA,1985,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,4152230
Nigeria,NGA,1984,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,4057762
Nigeria,NGA,1983,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,3940295
Nigeria,NGA,1982,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,3809663
Nigeria,NGA,1981,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,3667950
Nigeria,NGA,1980,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,3562814
Nigeria,NGA,1979,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,3458645
Nigeria,NGA,1978,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,3322200
Nigeria,NGA,1977,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,3182750
Nigeria,NGA,1976,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,3051135
Nigeria,NGA,1975,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2956885
Nigeria,NGA,1974,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2878919
Nigeria,NGA,1973,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2802176
Nigeria,NGA,1972,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2725694
Nigeria,NGA,1971,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2646580
Nigeria,NGA,1970,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,2591495
Nigeria,NGA,2020,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,2534979
Nigeria,NGA,2019,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,2467686
Nigeria,NGA,2018,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,2400670
Nigeria,NGA,2017,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,2334655
Nigeria,NGA,2016,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,2271738
Nigeria,NGA,2015,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,2207129
Nigeria,NGA,2014,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,2138609
Nigeria,NGA,2013,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,2069979
Nigeria,NGA,2012,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,2003700
Nigeria,NGA,2011,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1939572
Nigeria,NGA,2010,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1880819
Nigeria,NGA,2009,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1825750
Nigeria,NGA,2008,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1773996
Nigeria,NGA,2007,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1725404
Nigeria,NGA,2006,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1681184
Nigeria,NGA,2005,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1641122
Nigeria,NGA,2004,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1604321
Nigeria,NGA,2003,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1570539
Nigeria,NGA,2002,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1539891
Nigeria,NGA,2001,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1513392
Nigeria,NGA,2000,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1486567
Nigeria,NGA,1999,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1457342
Nigeria,NGA,1998,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1428280
Nigeria,NGA,1997,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1402138
Nigeria,NGA,1996,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1379950
Nigeria,NGA,1995,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1353160
Nigeria,NGA,1994,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1319038
Nigeria,NGA,1993,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1282977
Nigeria,NGA,1992,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1249522
Nigeria,NGA,1991,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1219096
Nigeria,NGA,1990,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1185418
Nigeria,NGA,1989,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1146404
Nigeria,NGA,1988,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1106533
Nigeria,NGA,1987,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1069626
Nigeria,NGA,1986,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1036502
Nigeria,NGA,1985,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,1002599
Nigeria,NGA,1984,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,967168
Nigeria,NGA,1983,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,932769
Nigeria,NGA,1982,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,900947
Nigeria,NGA,1981,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,871816
Nigeria,NGA,1980,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,845026
Nigeria,NGA,1979,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,819458
Nigeria,NGA,1978,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,795660
Nigeria,NGA,1977,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,775026
Nigeria,NGA,1976,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,759417
Nigeria,NGA,1975,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,741707
Nigeria,NGA,1974,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,720701
Nigeria,NGA,1973,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,699982
Nigeria,NGA,1972,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,682295
Nigeria,NGA,1971,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,667541
Nigeria,NGA,1970,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,651383
Nigeria,NGA,2020,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,2641502
Nigeria,NGA,2019,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,2569925
Nigeria,NGA,2018,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,2498719
Nigeria,NGA,2017,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,2428934
Nigeria,NGA,2016,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,2362819
Nigeria,NGA,2015,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,2294331
Nigeria,NGA,2014,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,2221255
Nigeria,NGA,2013,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,2148060
Nigeria,NGA,2012,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,2077668
Nigeria,NGA,2011,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,2009852
Nigeria,NGA,2010,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1947557
Nigeria,NGA,2009,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1889212
Nigeria,NGA,2008,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1834603
Nigeria,NGA,2007,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1783740
Nigeria,NGA,2006,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1737991
Nigeria,NGA,2005,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1696100
Nigeria,NGA,2004,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1657492
Nigeria,NGA,2003,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1622200
Nigeria,NGA,2002,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1590540
Nigeria,NGA,2001,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1563547
Nigeria,NGA,2000,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1535799
Nigeria,NGA,1999,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1505549
Nigeria,NGA,1998,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1475609
Nigeria,NGA,1997,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1449042
Nigeria,NGA,1996,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1427040
Nigeria,NGA,1995,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1399250
Nigeria,NGA,1994,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1363339
Nigeria,NGA,1993,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1325313
Nigeria,NGA,1992,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1290111
Nigeria,NGA,1991,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1258015
Nigeria,NGA,1990,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1222483
Nigeria,NGA,1989,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1181442
Nigeria,NGA,1988,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1139572
Nigeria,NGA,1987,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1101061
Nigeria,NGA,1986,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1067017
Nigeria,NGA,1985,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,1031110
Nigeria,NGA,1984,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,993255
Nigeria,NGA,1983,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,956534
Nigeria,NGA,1982,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,922623
Nigeria,NGA,1981,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,891311
Nigeria,NGA,1980,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,863572
Nigeria,NGA,1979,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,837151
Nigeria,NGA,1978,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,812351
Nigeria,NGA,1977,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,790648
Nigeria,NGA,1976,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,774340
Nigeria,NGA,1975,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,755463
Nigeria,NGA,1974,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,733121
Nigeria,NGA,1973,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,711206
Nigeria,NGA,1972,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,692709
Nigeria,NGA,1971,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,677489
Nigeria,NGA,1970,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,660279
Nigeria,NGA,2020,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,5176481
Nigeria,NGA,2019,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,5037611
Nigeria,NGA,2018,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,4899389
Nigeria,NGA,2017,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,4763589
Nigeria,NGA,2016,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,4634557
Nigeria,NGA,2015,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,4501460
Nigeria,NGA,2014,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,4359864
Nigeria,NGA,2013,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,4218039
Nigeria,NGA,2012,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,4081368
Nigeria,NGA,2011,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3949424
Nigeria,NGA,2010,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3828376
Nigeria,NGA,2009,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3714962
Nigeria,NGA,2008,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3608599
Nigeria,NGA,2007,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3509144
Nigeria,NGA,2006,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3419175
Nigeria,NGA,2005,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3337222
Nigeria,NGA,2004,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3261813
Nigeria,NGA,2003,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3192739
Nigeria,NGA,2002,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3130431
Nigeria,NGA,2001,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3076939
Nigeria,NGA,2000,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3022366
Nigeria,NGA,1999,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2962891
Nigeria,NGA,1998,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2903889
Nigeria,NGA,1997,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2851180
Nigeria,NGA,1996,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2806990
Nigeria,NGA,1995,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2752410
Nigeria,NGA,1994,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2682377
Nigeria,NGA,1993,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2608290
Nigeria,NGA,1992,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2539633
Nigeria,NGA,1991,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2477111
Nigeria,NGA,1990,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2407901
Nigeria,NGA,1989,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2327846
Nigeria,NGA,1988,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2246105
Nigeria,NGA,1987,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2170687
Nigeria,NGA,1986,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2103519
Nigeria,NGA,1985,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2033709
Nigeria,NGA,1984,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1960423
Nigeria,NGA,1983,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1889303
Nigeria,NGA,1982,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1823570
Nigeria,NGA,1981,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1763127
Nigeria,NGA,1980,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1708598
Nigeria,NGA,1979,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1656609
Nigeria,NGA,1978,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1608011
Nigeria,NGA,1977,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1565674
Nigeria,NGA,1976,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1533757
Nigeria,NGA,1975,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1497170
Nigeria,NGA,1974,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1453822
Nigeria,NGA,1973,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1411188
Nigeria,NGA,1972,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1375004
Nigeria,NGA,1971,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1345030
Nigeria,NGA,1970,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1311662
Nigeria,NGA,2020,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,16438209
Nigeria,NGA,2019,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,16027672
Nigeria,NGA,2018,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,15609586
Nigeria,NGA,2017,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,15194647
Nigeria,NGA,2016,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,14791478
Nigeria,NGA,2015,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,14418510
Nigeria,NGA,2014,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,14028638
Nigeria,NGA,2013,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,13625142
Nigeria,NGA,2012,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,13213953
Nigeria,NGA,2011,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,12801960
Nigeria,NGA,2010,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,12425307
Nigeria,NGA,2009,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,12045338
Nigeria,NGA,2008,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,11674734
Nigeria,NGA,2007,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,11323204
Nigeria,NGA,2006,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,10998300
Nigeria,NGA,2005,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,10718941
Nigeria,NGA,2004,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,10442736
Nigeria,NGA,2003,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,10178885
Nigeria,NGA,2002,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,9933483
Nigeria,NGA,2001,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,9711963
Nigeria,NGA,2000,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,9539520
Nigeria,NGA,1999,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,9353966
Nigeria,NGA,1998,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,9162566
